Date,Open,High,Low,Close,Adj Close,Volume
2023-01-13,68.680000,68.680000,66.730003,67.040001,62.077610,3072434
2023-01-16,67.430000,67.449997,66.620003,67.160004,62.188728,1466111
2023-01-17,67.160004,67.800003,66.449997,67.230003,62.253548,1582531
2023-01-18,67.330002,67.699997,66.919998,67.300003,62.318367,1245010
2023-01-19,66.589996,66.910004,65.519997,65.519997,60.670120,2152459
2023-01-20,66.040001,66.199997,65.279999,65.790001,60.920135,2128467
2023-01-23,66.510002,67.360001,66.080002,67.269997,62.290581,1724442
2023-01-24,67.599998,68.250000,67.059998,67.750000,62.735054,2031321
2023-01-25,67.570000,67.940002,67.209999,67.599998,62.596157,1309779
2023-01-26,68.089996,68.449997,67.699997,68.300003,63.244347,1733510
2023-01-27,68.300003,68.300003,68.300003,68.300003,63.244347,0
2023-01-30,69.099998,69.129997,67.230003,67.720001,62.707275,2593538
2023-01-31,67.480003,68.300003,66.820000,68.150002,63.105446,2386354
2023-02-01,68.510002,69.779999,68.230003,69.599998,64.448112,2608230
2023-02-02,69.949997,72.839996,69.559998,72.199997,66.855659,4335198
2023-02-03,71.680000,72.680000,71.129997,72.000000,66.670464,3214000
2023-02-06,71.449997,72.050003,70.690002,71.849998,66.531563,1925947
2023-02-07,72.029999,72.489998,71.589996,71.949997,66.624161,1661559
2023-02-08,72.110001,72.570000,71.220001,71.790001,66.476006,1721447
2023-02-09,71.900002,73.379997,71.900002,72.989998,67.587181,2361035
2023-02-10,72.669998,72.949997,71.400002,71.959999,66.633423,2045968
2023-02-13,72.000000,72.250000,71.470001,71.470001,66.179695,1207531
2023-02-14,71.680000,72.239998,71.110001,71.480003,66.188957,1602344
2023-02-15,71.449997,72.470001,71.320000,72.360001,67.003815,1530975
2023-02-16,72.800003,73.150002,71.699997,72.580002,67.207535,2101550
2023-02-17,73.610001,75.059998,73.540001,74.639999,69.115044,5170528
2023-02-20,75.000000,75.550003,74.820000,74.870003,69.328026,1619956
2023-02-21,74.860001,75.120003,73.620003,74.589996,69.068748,1779722
2023-02-22,74.169998,74.360001,73.470001,73.980003,68.503906,1935831
2023-02-23,74.260002,74.879997,74.050003,74.110001,68.624283,2167050
2023-02-24,74.480003,74.610001,71.940002,71.940002,66.614906,5234674
2023-02-27,72.900002,73.129997,72.410004,72.589996,67.216789,1552245
2023-02-28,72.309998,73.540001,71.760002,72.650002,67.272354,2395280
2023-03-01,73.150002,74.080002,72.739998,73.330002,67.902016,2058806
2023-03-02,72.919998,73.879997,72.190002,73.620003,68.170555,1635655
2023-03-03,73.620003,75.839996,73.620003,75.589996,69.994720,2941485
2023-03-06,75.750000,75.919998,75.260002,75.769997,70.161400,1543597
2023-03-07,75.570000,75.820000,75.150002,75.339996,69.763229,1336673
2023-03-08,75.360001,75.769997,74.959999,75.120003,69.559517,1804184
2023-03-09,75.339996,75.750000,73.660004,74.769997,69.235420,1935647
2023-03-10,72.500000,74.239998,72.250000,74.029999,68.550201,2665376
2023-03-13,74.389999,74.589996,71.419998,71.680000,66.374153,4137051
2023-03-14,72.120003,72.989998,71.239998,72.820000,67.429764,2859137
2023-03-15,72.820000,72.959999,69.720001,70.150002,64.957405,4519645
2023-03-16,71.080002,71.279999,68.790001,70.360001,65.151855,4593018
2023-03-17,70.900002,71.230003,68.349998,69.260002,64.133286,9158469
2023-03-20,68.839996,69.610001,67.019997,69.139999,64.022163,2625711
2023-03-21,70.169998,71.250000,70.050003,70.480003,65.262978,2673789
2023-03-22,70.610001,71.720001,70.500000,71.169998,65.901901,1921978
2023-03-23,71.320000,71.660004,70.290001,70.720001,65.485214,1650894
2023-03-24,70.400002,70.400002,67.820000,69.650002,64.494415,3513012
2023-03-27,70.370003,71.839996,70.239998,71.480003,66.188957,2052688
2023-03-28,72.510002,72.769997,71.739998,71.889999,66.568604,1355205
2023-03-29,70.080002,70.820000,69.830002,70.360001,65.151855,3853734
2023-03-30,70.980003,71.190002,70.379997,70.910004,65.661148,2582982
2023-03-31,71.169998,71.239998,70.320000,70.779999,65.540771,3241795
2023-04-03,70.809998,70.930000,70.050003,70.410004,65.198158,3464723
2023-04-04,70.690002,71.239998,70.360001,70.440002,65.225937,2396840
2023-04-05,70.690002,70.830002,68.230003,68.430000,63.364719,3362207
2023-04-06,68.470001,68.550003,67.400002,67.820000,62.799873,2319896
2023-04-11,68.699997,69.580002,68.419998,68.879997,63.781406,2427777
2023-04-12,68.989998,70.279999,68.900002,69.339996,64.207359,1983591
2023-04-13,69.400002,70.180000,69.129997,69.790001,64.624054,1779787
2023-04-14,69.959999,70.800003,69.790001,70.410004,65.198158,2400954
2023-04-17,70.830002,70.910004,69.129997,69.250000,64.124023,2327453
2023-04-18,69.559998,70.250000,69.419998,70.169998,64.975922,2710343
2023-04-19,70.129997,70.610001,69.559998,70.610001,65.383354,2085092
2023-04-20,70.300003,70.300003,67.949997,68.230003,63.179527,4028108
2023-04-21,69.599998,70.190002,68.309998,69.209999,64.086983,4229716
2023-04-24,69.480003,70.150002,69.099998,69.889999,64.716644,1951192
2023-04-25,69.889999,70.150002,69.379997,69.760002,64.596275,2010841
2023-04-26,69.750000,70.150002,69.099998,70.059998,64.874062,2143895
2023-04-27,70.250000,71.059998,69.660004,70.059998,64.874062,2705371
2023-04-28,70.919998,71.309998,68.349998,70.580002,65.355576,4484728
2023-05-02,71.199997,71.550003,69.559998,69.559998,64.411072,3619970
2023-05-03,70.000000,70.410004,68.930000,70.250000,65.050003,4057074
2023-05-04,66.500000,66.639999,64.510002,65.059998,65.059998,4895234
2023-05-05,65.150002,66.690002,64.989998,66.680000,66.680000,3347560
2023-05-08,66.989998,67.370003,66.519997,66.680000,66.680000,2022023
2023-05-09,66.860001,67.379997,66.580002,67.150002,67.150002,2778602
2023-05-10,67.589996,67.949997,66.839996,67.660004,67.660004,2685946
2023-05-11,67.800003,68.209999,67.260002,67.769997,67.769997,2752091
2023-05-12,68.169998,68.300003,67.699997,67.860001,67.860001,2180549
2023-05-15,68.000000,68.339996,67.769997,68.000000,68.000000,1655858
2023-05-16,67.690002,67.760002,67.000000,67.400002,67.400002,2505551
2023-05-17,67.250000,68.449997,67.150002,68.379997,68.379997,2414124
2023-05-18,68.900002,70.690002,68.809998,70.500000,70.500000,3489030
2023-05-19,70.750000,71.790001,70.669998,71.180000,71.180000,4060785
2023-05-22,71.220001,71.599998,70.940002,71.400002,71.400002,1878847
2023-05-23,71.300003,71.480003,70.959999,71.260002,71.260002,1754573
2023-05-24,70.750000,70.900002,69.580002,69.919998,69.919998,2779971
2023-05-25,70.059998,70.660004,69.489998,70.250000,70.250000,1966352
2023-05-26,70.699997,71.440002,70.160004,71.440002,71.440002,2199584
2023-05-29,71.500000,72.080002,70.959999,71.160004,71.160004,1509671
2023-05-30,71.070000,71.980003,70.900002,71.199997,71.199997,1836543
2023-05-31,70.349998,71.000000,69.480003,69.769997,69.769997,9349162
2023-06-01,70.309998,70.779999,69.930000,70.559998,70.559998,1760173
2023-06-02,71.250000,72.419998,71.010002,72.239998,72.239998,3128986
2023-06-05,72.300003,72.400002,71.650002,72.040001,72.040001,1675542
2023-06-06,71.970001,72.239998,71.500000,72.029999,72.029999,1293109
2023-06-07,72.089996,72.570000,71.519997,72.470001,72.470001,2140621
2023-06-08,72.480003,73.760002,72.419998,73.000000,73.000000,2603334
2023-06-09,73.070000,73.410004,72.599998,72.599998,72.599998,1472053
2023-06-12,73.000000,73.650002,72.930000,73.599998,73.599998,1922110
2023-06-13,73.989998,74.379997,72.500000,74.379997,74.379997,2562255
2023-06-14,74.489998,75.849998,74.410004,75.349998,75.349998,3412044
2023-06-15,75.160004,75.220001,74.550003,75.180000,75.180000,2180019
2023-06-16,75.129997,76.099998,74.830002,76.099998,76.099998,9064187
2023-06-19,75.629997,75.930000,75.190002,75.540001,75.540001,1454192
2023-06-20,75.190002,75.330002,74.239998,75.050003,75.050003,1844673
2023-06-21,75.309998,75.589996,73.980003,74.050003,74.050003,2441517
2023-06-22,72.940002,72.970001,71.949997,72.349998,72.349998,2615289
2023-06-23,72.610001,72.610001,71.320000,72.029999,72.029999,2021890
2023-06-26,72.239998,72.309998,70.580002,71.980003,71.980003,2108434
2023-06-27,72.180000,72.379997,71.269997,71.830002,71.830002,2047053
2023-06-28,72.279999,72.760002,71.860001,72.540001,72.540001,1666174
2023-06-29,72.900002,73.440002,72.730003,72.980003,72.980003,1359574
2023-06-30,73.500000,73.919998,72.980003,73.669998,73.669998,2983542
2023-07-03,73.949997,74.470001,73.389999,73.620003,73.620003,1667671
2023-07-04,74.000000,74.000000,71.889999,72.750000,72.750000,1704565
2023-07-05,72.199997,73.599998,71.949997,73.570000,73.570000,2170925
2023-07-06,73.290001,73.330002,71.029999,71.419998,71.419998,2696415
2023-07-07,71.349998,71.949997,70.879997,71.949997,71.949997,2193616
2023-07-10,71.860001,72.430000,71.059998,71.910004,71.910004,1165077
2023-07-11,72.290001,72.419998,71.449997,72.379997,72.379997,1577401
2023-07-12,72.540001,72.739998,71.940002,72.610001,72.610001,2075037
2023-07-13,72.440002,73.050003,71.940002,72.800003,72.800003,2193914
2023-07-14,72.680000,72.739998,72.220001,72.430000,72.430000,1403461
2023-07-17,72.029999,72.589996,71.839996,72.519997,72.519997,1318088
2023-07-18,72.559998,72.900002,71.900002,72.470001,72.470001,1476416
2023-07-19,72.690002,72.790001,71.379997,71.889999,71.889999,1739005
2023-07-20,71.500000,71.839996,71.269997,71.559998,71.559998,1984640
2023-07-21,70.559998,71.720001,70.449997,71.199997,71.199997,2682292
2023-07-24,71.099998,71.489998,70.690002,71.400002,71.400002,1834338
2023-07-25,71.900002,71.900002,71.010002,71.220001,71.220001,1363722
2023-07-26,70.800003,71.059998,69.120003,69.959999,69.959999,3825392
2023-07-27,69.910004,72.959999,68.769997,72.720001,72.720001,4881783
2023-07-28,72.980003,73.559998,71.779999,73.559998,73.559998,2522824
2023-07-31,73.599998,73.699997,72.550003,72.639999,72.639999,1939953
2023-08-01,72.790001,72.839996,70.660004,70.919998,70.919998,3075871
2023-08-02,70.040001,71.250000,69.660004,71.050003,71.050003,1997851
2023-08-03,70.500000,71.339996,70.070000,71.160004,71.160004,2051658
2023-08-04,71.500000,71.779999,70.860001,71.500000,71.500000,1571767
2023-08-07,71.180000,71.680000,70.709999,71.400002,71.400002,1545919
2023-08-08,71.040001,71.709999,69.580002,70.279999,70.279999,2394838
2023-08-09,70.019997,70.629997,69.500000,69.500000,69.500000,1733233
2023-08-10,70.070000,70.739998,69.919998,70.330002,70.330002,1903057
2023-08-11,69.989998,70.110001,69.110001,69.110001,69.110001,2450747
2023-08-14,68.949997,69.269997,68.559998,68.839996,68.839996,1957208
2023-08-15,68.879997,68.970001,68.089996,68.129997,68.129997,1639229
2023-08-16,68.000000,68.949997,67.839996,68.279999,68.279999,1558031
2023-08-17,68.110001,68.160004,67.320000,67.519997,67.519997,1978472
2023-08-18,67.089996,67.150002,66.389999,67.019997,67.019997,2654962
2023-08-21,66.849998,67.830002,66.769997,67.540001,67.540001,1734287
2023-08-22,68.000000,68.260002,67.610001,67.790001,67.790001,1279950
2023-08-23,68.000000,68.309998,67.220001,67.540001,67.540001,1797299
2023-08-24,68.099998,68.489998,66.879997,66.989998,66.989998,1921427
2023-08-25,66.809998,67.320000,66.610001,67.000000,67.000000,1411722
2023-08-28,67.599998,67.739998,66.610001,67.430000,67.430000,1847514
2023-08-29,67.510002,67.930000,67.239998,67.830002,67.830002,2263590
2023-08-30,68.190002,68.220001,67.300003,67.510002,67.510002,1981494
2023-08-31,67.599998,67.989998,67.309998,67.540001,67.540001,7356061
2023-09-01,67.739998,67.800003,65.570000,65.860001,65.860001,3407902
2023-09-04,66.019997,66.949997,66.010002,66.500000,66.500000,1721615
2023-09-05,66.199997,66.919998,65.910004,66.910004,66.910004,1915375
2023-09-06,66.550003,66.919998,66.160004,66.239998,66.239998,1868524
2023-09-07,66.040001,66.449997,65.300003,65.300003,65.300003,2146909
2023-09-08,65.449997,65.949997,64.680000,65.830002,65.830002,2258116
2023-09-11,66.239998,66.610001,65.849998,66.230003,66.230003,2417449
2023-09-12,66.660004,67.389999,65.900002,66.910004,66.910004,2676363
2023-09-13,66.809998,69.500000,66.570000,66.849998,66.849998,3529751
2023-09-14,66.879997,66.879997,65.529999,66.459999,66.459999,3030009
2023-09-15,67.269997,67.889999,66.739998,67.209999,67.209999,4884518
2023-09-18,67.150002,67.330002,66.160004,66.440002,66.440002,2471988
2023-09-19,66.440002,67.330002,66.349998,66.839996,66.839996,1749962
2023-09-20,67.099998,68.550003,67.089996,68.209999,68.209999,2661750
2023-09-21,67.599998,67.970001,66.879997,67.430000,67.430000,1703195
2023-09-22,67.099998,67.440002,66.610001,67.330002,67.330002,2017943
2023-09-25,66.980003,67.269997,65.870003,66.379997,66.379997,2525595
2023-09-26,66.360001,66.360001,65.150002,65.459999,65.459999,2379936
2023-09-27,65.320000,66.220001,65.129997,65.260002,65.260002,1770969
2023-09-28,65.480003,66.209999,64.779999,65.889999,65.889999,2121972
2023-09-29,66.019997,66.330002,65.620003,65.889999,65.889999,2242431
2023-10-02,66.500000,66.529999,65.139999,65.610001,65.610001,1800099
2023-10-03,65.410004,65.809998,64.900002,64.930000,64.930000,1708507
2023-10-04,64.519997,65.199997,63.520000,64.930000,64.930000,2371506
2023-10-05,64.900002,65.040001,64.290001,64.419998,64.419998,1629229
2023-10-06,64.419998,64.839996,62.740002,63.849998,63.849998,3411439
2023-10-09,63.480000,63.680000,62.830002,63.450001,63.450001,1704444
2023-10-10,63.930000,65.010002,63.880001,64.610001,64.610001,2336447
2023-10-11,64.370003,65.089996,63.889999,64.849998,64.849998,2216892
2023-10-12,65.349998,65.629997,64.879997,65.190002,65.190002,1425955
2023-10-13,65.139999,65.430000,64.260002,64.320000,64.320000,2178624
2023-10-16,64.370003,64.849998,63.709999,64.699997,64.699997,1684499
2023-10-17,64.459999,64.879997,63.990002,64.870003,64.870003,1555144
2023-10-18,65.000000,65.290001,64.180000,64.180000,64.180000,1671117
2023-10-19,63.459999,63.810001,62.580002,63.450001,63.450001,2859429
2023-10-20,62.959999,63.040001,61.759998,62.009998,62.009998,4497505
2023-10-23,62.200001,62.200001,60.750000,61.700001,61.700001,3481693
2023-10-24,61.459999,61.779999,61.099998,61.529999,61.529999,2104956
2023-10-25,61.700001,61.810001,60.759998,61.380001,61.380001,2615103
2023-10-26,58.529999,58.750000,57.110001,57.840000,57.840000,8028344
2023-10-27,57.049999,57.869999,56.029999,56.209999,56.209999,5563262
2023-10-30,56.009998,56.430000,55.270000,55.580002,55.580002,3801648
2023-10-31,55.500000,55.869999,55.080002,55.430000,55.430000,4005904
2023-11-01,55.860001,56.540001,55.340000,55.970001,55.970001,3838016
2023-11-02,56.849998,57.689999,56.450001,57.520000,57.520000,3882307
2023-11-03,58.209999,58.490002,57.880001,57.900002,57.900002,4028205
2023-11-06,58.299999,58.400002,57.419998,57.529999,57.529999,2340378
2023-11-07,57.180000,57.590000,56.680000,56.869999,56.869999,2498745
2023-11-08,56.580002,57.810001,56.389999,57.450001,57.450001,2257548
2023-11-09,57.540001,57.919998,57.189999,57.290001,57.290001,2046433
2023-11-10,56.750000,56.860001,56.240002,56.490002,56.490002,2751051
2023-11-13,56.860001,57.029999,56.209999,56.599998,56.599998,2480912
2023-11-14,57.029999,58.090000,56.470001,57.990002,57.990002,3412347
2023-11-15,58.290001,58.790001,58.099998,58.689999,58.689999,2511199
2023-11-16,58.330002,58.799999,57.889999,57.950001,57.950001,2201153
2023-11-17,58.099998,58.759998,57.880001,58.599998,58.599998,2603266
2023-11-20,58.990002,59.080002,58.459999,58.930000,58.930000,2028002
2023-11-21,58.759998,59.110001,58.139999,58.160000,58.160000,2239459
2023-11-22,58.450001,58.599998,58.099998,58.279999,58.279999,1687437
2023-11-23,58.400002,58.500000,58.130001,58.240002,58.240002,1324102
2023-11-24,58.000000,58.639999,57.619999,58.560001,58.560001,2059372
2023-11-27,58.500000,58.650002,58.049999,58.360001,58.360001,1800473
2023-11-28,58.000000,58.000000,57.590000,57.959999,57.959999,2082850
2023-11-29,58.000000,59.540001,57.970001,59.290001,59.290001,3050584
2023-11-30,59.580002,59.779999,58.990002,59.580002,59.580002,3589967
2023-12-01,59.669998,60.160000,59.459999,60.139999,60.139999,1957079
2023-12-04,60.099998,60.759998,59.820000,60.520000,60.520000,2116842
2023-12-05,60.299999,61.680000,60.220001,61.450001,61.450001,3039437
2023-12-06,61.700001,62.980000,61.430000,62.369999,62.369999,2600586
2023-12-07,62.080002,62.560001,61.959999,62.340000,62.340000,2073491
2023-12-08,62.439999,63.110001,62.110001,62.869999,62.869999,2934602
2023-12-11,62.959999,63.250000,62.470001,63.049999,63.049999,2199996
2023-12-12,63.270000,63.610001,62.720001,62.720001,62.720001,2164014
2023-12-13,61.939999,62.610001,61.669998,61.740002,61.740002,2621757
2023-12-14,63.400002,64.190002,63.049999,63.500000,63.500000,4322932
2023-12-15,64.010002,65.320000,63.970001,64.370003,64.370003,6512480
2023-12-18,63.730000,63.810001,63.290001,63.540001,63.540001,2444623
2023-12-19,63.250000,63.660000,63.150002,63.209999,63.209999,1758153
2023-12-20,63.369999,63.919998,62.910000,63.139999,63.139999,1880142
2023-12-21,62.400002,62.779999,62.080002,62.709999,62.709999,1594417
2023-12-22,62.610001,63.250000,62.529999,62.849998,62.849998,1656994
2023-12-27,62.669998,63.020000,62.380001,62.669998,62.669998,1234302
2023-12-28,62.790001,62.830002,62.220001,62.259998,62.259998,1318193
2023-12-29,62.299999,62.759998,62.259998,62.549999,62.549999,748677
2024-01-02,62.750000,63.779999,62.259998,63.330002,63.330002,1724329
2024-01-03,63.380001,63.610001,61.889999,62.200001,62.200001,2310818
2024-01-04,62.419998,62.860001,62.240002,62.320000,62.320000,2207718
2024-01-05,62.000000,63.299999,61.509998,62.549999,62.549999,2345812
2024-01-08,62.500000,63.610001,62.139999,63.560001,63.560001,1681104
2024-01-09,63.549999,63.840000,63.230000,63.799999,63.799999,2111832
2024-01-10,63.740002,64.059998,62.959999,62.959999,62.959999,2266784
2024-01-11,63.520000,64.029999,62.220001,62.220001,62.220001,2415628
2024-01-12,62.419998,62.529999,61.180000,61.360001,61.360001,2974285
2024-01-15,61.220001,61.669998,60.700001,61.419998,61.419998,1911584
2024-01-16,61.180000,61.419998,60.709999,61.279999,61.279999,2225382
2024-01-17,60.250000,60.509998,59.209999,59.320000,59.320000,3506283
2024-01-18,59.119999,60.330002,58.840000,59.840000,59.840000,2416672
2024-01-19,60.099998,60.150002,59.020000,59.110001,59.110001,3089578
2024-01-22,59.410000,60.049999,59.139999,59.290001,59.290001,2169356
2024-01-23,59.439999,60.919998,59.330002,60.220001,60.220001,2735630
2024-01-24,60.599998,61.029999,60.090000,60.730000,60.730000,1859667
2024-01-25,60.599998,60.650002,59.400002,59.750000,59.750000,2851011
2024-01-26,59.759998,61.299999,59.759998,61.259998,61.259998,3214963
2024-01-29,61.340000,61.880001,60.759998,61.880001,61.880001,2159220
2024-01-30,62.160000,62.810001,61.540001,62.259998,62.259998,2006522
2024-01-31,62.139999,63.020000,62.040001,62.849998,62.849998,3123530
2024-02-01,62.869999,63.549999,62.750000,63.080002,63.080002,2449579
2024-02-02,64.000000,65.129997,63.700001,64.339996,64.339996,3770724
2024-02-05,64.550003,64.610001,63.150002,63.180000,63.180000,2387817
2024-02-06,63.750000,64.139999,63.330002,63.959999,63.959999,1844561
2024-02-07,64.139999,65.160004,63.980000,63.980000,63.980000,2028234
2024-02-08,64.349998,65.269997,63.939999,65.040001,65.040001,1836118
2024-02-09,65.099998,65.459999,64.599998,64.919998,64.919998,1751091
2024-02-12,65.239998,66.010002,65.169998,65.650002,65.650002,1431014
2024-02-13,65.690002,66.389999,65.269997,65.440002,65.440002,2324829
2024-02-14,65.120003,65.790001,64.980003,65.529999,65.529999,1247134
2024-02-15,66.150002,67.169998,66.099998,66.849998,66.849998,2872026
2024-02-16,67.360001,68.029999,67.330002,67.379997,67.379997,2853188
2024-02-19,67.370003,67.690002,67.169998,67.629997,67.629997,1774036
2024-02-20,67.309998,67.430000,66.449997,66.779999,66.779999,2526297
2024-02-21,67.570000,68.660004,67.370003,68.070000,68.070000,3552731
2024-02-22,70.949997,72.239998,70.360001,71.269997,71.269997,7352263
2024-02-23,71.680000,72.919998,71.360001,71.680000,71.680000,4349780
2024-02-26,71.360001,71.900002,70.769997,71.360001,71.360001,2730537
2024-02-27,71.300003,72.519997,71.150002,72.160004,72.160004,2467850
2024-02-28,72.849998,73.489998,72.389999,73.400002,73.400002,3369399
2024-02-29,73.529999,74.269997,73.220001,73.639999,73.639999,4241706
2024-03-01,74.169998,75.070000,73.870003,74.089996,74.089996,4126828
2024-03-04,73.820000,74.250000,73.529999,73.739998,73.739998,1924498
2024-03-05,73.800003,73.800003,72.669998,73.760002,73.760002,1782226
2024-03-06,73.680000,73.839996,72.790001,72.849998,72.849998,2513190
2024-03-07,72.250000,72.550003,71.059998,72.400002,72.400002,2665450
2024-03-08,72.400002,73.010002,72.040001,72.550003,72.550003,2024985
2024-03-11,72.379997,72.500000,72.010002,72.400002,72.400002,1915139
2024-03-12,72.489998,73.489998,72.180000,73.320000,73.320000,3658094
2024-03-13,72.989998,73.129997,72.239998,72.489998,72.489998,2930477
2024-03-14,72.500000,73.449997,72.180000,72.540001,72.540001,3021335
2024-03-15,72.879997,73.980003,72.690002,73.099998,73.099998,7718621
2024-03-18,73.379997,73.940002,73.110001,73.360001,73.360001,1790934
2024-03-19,73.639999,74.230003,73.290001,74.150002,74.150002,2524749
2024-03-20,74.050003,74.050003,73.419998,73.800003,73.800003,1631620
2024-03-21,74.470001,74.519997,73.040001,73.339996,73.339996,2452128
2024-03-22,73.339996,73.639999,72.959999,73.500000,73.500000,1735721
2024-03-25,73.580002,73.769997,73.349998,73.720001,73.720001,1377705
2024-03-26,73.769997,74.040001,73.320000,73.449997,73.449997,2053627
2024-03-27,73.449997,73.820000,72.839996,73.519997,73.519997,2007814
2024-03-28,73.620003,74.099998,73.360001,73.809998,73.809998,2523071
2024-04-02,74.199997,74.230003,73.349998,73.470001,73.470001,2459790
2024-04-03,73.690002,74.019997,73.190002,73.910004,73.910004,2693400
2024-04-04,73.949997,75.629997,73.779999,75.269997,75.269997,3037790
2024-04-05,74.290001,74.779999,74.000000,74.709999,74.709999,2919782
2024-04-08,75.050003,77.449997,75.040001,76.610001,76.610001,4060772
2024-04-09,76.400002,76.699997,75.949997,76.180000,76.180000,1879793
2024-04-10,76.900002,77.360001,75.360001,76.000000,76.000000,2440713
2024-04-11,76.050003,76.239998,75.110001,75.739998,75.739998,2083716
2024-04-12,76.370003,76.570000,74.839996,75.370003,75.370003,2761599
2024-04-15,75.519997,77.120003,75.519997,76.239998,76.239998,2436821
2024-04-16,75.110001,75.110001,74.160004,74.610001,74.610001,3364354
2024-04-17,74.570000,75.209999,74.239998,74.400002,74.400002,1863829
2024-04-18,74.809998,75.139999,74.449997,74.809998,74.809998,1799323
2024-04-19,74.220001,74.349998,73.489998,74.139999,74.139999,2620156
2024-04-22,74.879997,74.900002,73.360001,74.190002,74.190002,2146207
2024-04-23,74.699997,74.779999,73.230003,74.050003,74.050003,2305021
2024-04-24,74.150002,74.440002,73.769997,74.019997,74.019997,2223226
2024-04-25,74.360001,74.360001,72.360001,73.220001,73.220001,2689932
2024-04-26,73.639999,74.790001,73.260002,74.360001,74.360001,2632815
2024-04-29,75.000000,75.279999,74.519997,74.790001,74.790001,2456200
2024-04-30,73.209999,73.790001,70.410004,70.940002,70.940002,8393648
